"METAI";"MENESIS";"LAIKOTARPIS";"KIEKIS"
2017.0;"Geguþë";23.0;9.2
2017.0;"Geguþë";24.0;9.3
2017.0;"Geguþë";25.0;8.8
2017.0;"Geguþë";26.0;14.2
2017.0;"Geguþë";27.0;0.2
2017.0;"Geguþë";28.0;0.1
2017.0;"Geguþë";29.0;12.7
2017.0;"Geguþë";30.0;8.4
2017.0;"Geguþë";31.0;9.5
2017.0;"Birþelis";1.0;8.5
2017.0;"Birþelis";2.0;13.1
2017.0;"Birþelis";3.0;0.2
2017.0;"Birþelis";4.0;0.1
2017.0;"Birþelis";5.0;13.3
2017.0;"Birþelis";6.0;8.4
2017.0;"Birþelis";7.0;8.8
2017.0;"Birþelis";8.0;8.0
2017.0;"Birþelis";9.0;13.2
2017.0;"Birþelis";10.0;0.2
2017.0;"Birþelis";11.0;0.1
2017.0;"Birþelis";12.0;12.8
2017.0;"Birþelis";13.0;8.4
2017.0;"Birþelis";14.0;8.4
2017.0;"Birþelis";15.0;8.1
2017.0;"Birþelis";16.0;12.8
2017.0;"Birþelis";17.0;0.2
2017.0;"Birþelis";18.0;0.1
2017.0;"Birþelis";19.0;12.6
2017.0;"Birþelis";20.0;7.9
2017.0;"Birþelis";21.0;8.1
2017.0;"Birþelis";22.0;7.7
2017.0;"Birþelis";23.0;12.7
2017.0;"Birþelis";24.0;0.1
2017.0;"Birþelis";25.0;0.1
2017.0;"Birþelis";26.0;12.0
2017.0;"Birþelis";27.0;7.6
2017.0;"Birþelis";28.0;7.7
2017.0;"Birþelis";29.0;7.5
2017.0;"Birþelis";30.0;11.9
2017.0;"Liepa";1.0;0.2
2017.0;"Liepa";2.0;0.1
2017.0;"Liepa";3.0;11.4
2017.0;"Liepa";4.0;7.3
2017.0;"Liepa";5.0;10.9
2017.0;"Liepa";6.0;0.1
2017.0;"Liepa";7.0;12.0
2017.0;"Liepa";8.0;0.1
2017.0;"Liepa";9.0;0.1
2017.0;"Liepa";10.0;11.9
2017.0;"Liepa";11.0;7.3
2017.0;"Liepa";12.0;8.7
2017.0;"Liepa";13.0;5.0
2017.0;"Liepa";14.0;11.6
2017.0;"Liepa";15.0;0.2
2017.0;"Liepa";16.0;0.1
2017.0;"Liepa";17.0;11.9
2017.0;"Liepa";18.0;7.3
2017.0;"Liepa";19.0;8.3
2017.0;"Liepa";20.0;5.8
2017.0;"Liepa";21.0;11.9
2017.0;"Liepa";22.0;0.2
2017.0;"Liepa";23.0;0.1
2017.0;"Liepa";24.0;11.4
2017.0;"Liepa";25.0;7.2
2017.0;"Liepa";26.0;8.1
2017.0;"Liepa";27.0;6.3
2017.0;"Liepa";28.0;11.7
2017.0;"Liepa";29.0;0.1
2017.0;"Liepa";30.0;0.1
2017.0;"Liepa";31.0;11.7
2017.0;"Rugpjûtis";1.0;7.2
2017.0;"Rugpjûtis";2.0;7.7
2017.0;"Rugpjûtis";3.0;6.6
2017.0;"Rugpjûtis";4.0;11.8
2017.0;"Rugpjûtis";5.0;0.2
2017.0;"Rugpjûtis";6.0;0.1
2017.0;"Rugpjûtis";7.0;12.0
2017.0;"Rugpjûtis";8.0;7.1
2017.0;"Rugpjûtis";9.0;7.7
2017.0;"Rugpjûtis";10.0;7.0
2017.0;"Rugpjûtis";11.0;12.5
2017.0;"Rugpjûtis";12.0;0.2
2017.0;"Rugpjûtis";13.0;0.1
2017.0;"Rugpjûtis";14.0;13.5
2017.0;"Rugpjûtis";15.0;0.1
2017.0;"Rugpjûtis";16.0;9.5
2017.0;"Rugpjûtis";17.0;7.6
2017.0;"Rugpjûtis";18.0;12.2
2017.0;"Rugpjûtis";19.0;0.2
2017.0;"Rugpjûtis";20.0;0.1
2017.0;"Rugpjûtis";21.0;13.3
2017.0;"Rugpjûtis";22.0;5.4
2017.0;"Rugpjûtis";23.0;7.8
2017.0;"Rugpjûtis";24.0;7.5
2017.0;"Rugpjûtis";25.0;12.2
2017.0;"Rugpjûtis";26.0;0.1
2017.0;"Rugpjûtis";27.0;0.1
2017.0;"Rugpjûtis";28.0;13.0
2017.0;"Rugpjûtis";29.0;6.1
2017.0;"Rugpjûtis";30.0;7.9
2017.0;"Rugpjûtis";31.0;8.2
2017.0;"Rugsëjis";1.0;11.3
2017.0;"Rugsëjis";2.0;0.1
2017.0;"Rugsëjis";3.0;0.1
2017.0;"Rugsëjis";4.0;13.3
2017.0;"Rugsëjis";5.0;7.2
2017.0;"Rugsëjis";6.0;8.2
2017.0;"Rugsëjis";7.0;8.4
2017.0;"Rugsëjis";8.0;12.6
2017.0;"Rugsëjis";9.0;0.3
2017.0;"Rugsëjis";10.0;0.1
2017.0;"Rugsëjis";11.0;15.2
2017.0;"Rugsëjis";12.0;8.6
2017.0;"Rugsëjis";13.0;9.3
2017.0;"Rugsëjis";14.0;9.3
2017.0;"Rugsëjis";15.0;14.4
2017.0;"Rugsëjis";16.0;0.2
2017.0;"Rugsëjis";17.0;0.1
2017.0;"Rugsëjis";18.0;16.7
2017.0;"Rugsëjis";19.0;9.9
2017.0;"Rugsëjis";20.0;10.2
2017.0;"Rugsëjis";21.0;9.5
2017.0;"Rugsëjis";22.0;15.1
2017.0;"Rugsëjis";23.0;0.2
2017.0;"Rugsëjis";24.0;0.1
2017.0;"Rugsëjis";25.0;16.6
2017.0;"Rugsëjis";26.0;10.3
2017.0;"Rugsëjis";27.0;10.2
2017.0;"Rugsëjis";28.0;9.5
2017.0;"Rugsëjis";29.0;14.8
2017.0;"Rugsëjis";30.0;0.2
2017.0;"Spalis";1.0;0.1
2017.0;"Spalis";2.0;17.2
2017.0;"Spalis";3.0;10.4
2017.0;"Spalis";4.0;10.3
2017.0;"Spalis";5.0;9.5
2017.0;"Spalis";6.0;15.5
2017.0;"Spalis";7.0;0.2
2017.0;"Spalis";8.0;0.1
2017.0;"Spalis";9.0;16.6
2017.0;"Spalis";10.0;10.5
2017.0;"Spalis";11.0;10.4
2017.0;"Spalis";12.0;9.4
2017.0;"Spalis";13.0;15.7
2017.0;"Spalis";14.0;0.2
2017.0;"Spalis";15.0;0.1
2017.0;"Spalis";16.0;16.7
2017.0;"Spalis";17.0;10.4
2017.0;"Spalis";18.0;5.6
2017.0;"Spalis";19.0;13.9
2017.0;"Spalis";20.0;15.5
2017.0;"Spalis";21.0;0.2
2017.0;"Spalis";22.0;0.1
2017.0;"Spalis";23.0;16.6
2017.0;"Spalis";24.0;10.4
2017.0;"Spalis";25.0;10.2
2017.0;"Spalis";26.0;9.4
2017.0;"Spalis";27.0;15.6
2017.0;"Spalis";28.0;0.2
2017.0;"Spalis";29.0;0.1
2017.0;"Spalis";30.0;15.4
2017.0;"Spalis";31.0;13.3
2017.0;"Lapkritis";1.0;0.1
2017.0;"Lapkritis";2.0;11.0
2017.0;"Lapkritis";3.0;14.2
2017.0;"Lapkritis";4.0;0.2
2017.0;"Lapkritis";5.0;0.1
2017.0;"Lapkritis";6.0;15.9
2017.0;"Lapkritis";7.0;11.3
2017.0;"Lapkritis";8.0;7.3
2017.0;"Lapkritis";9.0;9.0
2017.0;"Lapkritis";10.0;14.7
2017.0;"Lapkritis";11.0;0.3
2017.0;"Lapkritis";12.0;0.1
2017.0;"Lapkritis";13.0;16.2
2017.0;"Lapkritis";14.0;10.8
2017.0;"Lapkritis";15.0;8.4
2017.0;"Lapkritis";16.0;9.2
2017.0;"Lapkritis";17.0;14.9
2017.0;"Lapkritis";18.0;0.2
2017.0;"Lapkritis";19.0;0.1
2017.0;"Lapkritis";20.0;16.5
2017.0;"Lapkritis";21.0;11.0
2017.0;"Lapkritis";22.0;8.7
2017.0;"Lapkritis";23.0;9.7
2017.0;"Lapkritis";24.0;15.1
2017.0;"Lapkritis";25.0;0.2
2017.0;"Lapkritis";26.0;0.1
2017.0;"Lapkritis";27.0;16.3
2017.0;"Lapkritis";28.0;10.6
2017.0;"Lapkritis";29.0;9.0
2017.0;"Lapkritis";30.0;9.7
2017.0;"Gruodis";1.0;14.9
2017.0;"Gruodis";2.0;0.2
2017.0;"Gruodis";3.0;0.1
2017.0;"Gruodis";4.0;16.9
2017.0;"Gruodis";5.0;10.7
2017.0;"Gruodis";6.0;9.7
2017.0;"Gruodis";7.0;10.0
2017.0;"Gruodis";8.0;15.3
2017.0;"Gruodis";9.0;0.3
2017.0;"Gruodis";10.0;0.1
2017.0;"Gruodis";11.0;17.0
2017.0;"Gruodis";12.0;10.8
2017.0;"Gruodis";13.0;10.0
2017.0;"Gruodis";14.0;9.7
2017.0;"Gruodis";15.0;15.4
2017.0;"Gruodis";16.0;0.2
2017.0;"Gruodis";17.0;0.1
2017.0;"Gruodis";18.0;16.4
2017.0;"Gruodis";19.0;10.3
2017.0;"Gruodis";20.0;9.7
2017.0;"Gruodis";21.0;10.2
2017.0;"Gruodis";22.0;24.1
2017.0;"Gruodis";23.0;0.4
2017.0;"Gruodis";24.0;0.1
2017.0;"Gruodis";25.0;0.1
2017.0;"Gruodis";26.0;0.1
2017.0;"Gruodis";27.0;13.7
2017.0;"Gruodis";28.0;10.8
2017.0;"Gruodis";29.0;19.4
2017.0;"Gruodis";30.0;0.2
2017.0;"Gruodis";31.0;0.1
2017.0;"Uþ visus metus";"Sausis";378.8
2017.0;"Uþ visus metus";"Vasaris";303.1
2017.0;"Uþ visus metus";"Kovas";288.2
2017.0;"Uþ visus metus";"Balandis";232.3
2017.0;"Uþ visus metus";"Geguþë";249.7
2017.0;"Uþ visus metus";"Birþelis";222.2
2017.0;"Uþ visus metus";"Liepa";190.7
2017.0;"Uþ visus metus";"Rugpjûtis";206.1
2017.0;"Uþ visus metus";"Rugsëjis";243.4
2017.0;"Uþ visus metus";"Spalis";281.2
2017.0;"Uþ visus metus";"Lapkritis";252.1
2017.0;"Uþ visus metus";"Gruodis";258.4
2018.0;"Sausis";1.0;0.1
2018.0;"Sausis";2.0;14.1
2018.0;"Sausis";3.0;12.0
2018.0;"Sausis";4.0;10.6
2018.0;"Sausis";5.0;17.0
2018.0;"Sausis";6.0;0.3
2018.0;"Sausis";7.0;0.1
2018.0;"Sausis";8.0;16.8
2018.0;"Sausis";9.0;10.1
2018.0;"Sausis";10.0;12.5
2018.0;"Sausis";11.0;10.0
2018.0;"Sausis";12.0;17.7
2018.0;"Sausis";13.0;0.3
2018.0;"Sausis";14.0;0.1
2018.0;"Sausis";15.0;18.1
2018.0;"Sausis";16.0;11.6
2018.0;"Sausis";17.0;12.2
2018.0;"Sausis";18.0;11.4
2018.0;"Sausis";19.0;18.3
2018.0;"Sausis";20.0;0.3
2018.0;"Sausis";21.0;0.1
2018.0;"Sausis";22.0;20.9
2018.0;"Sausis";23.0;13.5
2018.0;"Sausis";24.0;13.0
2018.0;"Sausis";25.0;11.8
2018.0;"Sausis";26.0;20.4
2018.0;"Sausis";27.0;0.3
2018.0;"Sausis";28.0;0.2
2018.0;"Sausis";29.0;23.8
2018.0;"Sausis";30.0;14.8
2018.0;"Sausis";31.0;16.1
2018.0;"Vasaris";1.0;12.9
2018.0;"Vasaris";2.0;21.3
2018.0;"Vasaris";3.0;0.3
2018.0;"Vasaris";4.0;0.2
2018.0;"Vasaris";5.0;25.5
2018.0;"Vasaris";6.0;16.0
2018.0;"Vasaris";7.0;15.8
2018.0;"Vasaris";8.0;12.7
2018.0;"Vasaris";9.0;22.4
2018.0;"Vasaris";10.0;0.4
2018.0;"Vasaris";11.0;0.2
2018.0;"Vasaris";12.0;25.3
2018.0;"Vasaris";13.0;15.0
2018.0;"Vasaris";14.0;13.2
2018.0;"Vasaris";15.0;21.1
2018.0;"Vasaris";16.0;0.4
2018.0;"Vasaris";17.0;0.5
2018.0;"Vasaris";18.0;0.2
2018.0;"Vasaris";19.0;26.6
2018.0;"Vasaris";20.0;14.9
2018.0;"Vasaris";21.0;13.5
2018.0;"Vasaris";22.0;13.1
2018.0;"Vasaris";23.0;17.9
2018.0;"Vasaris";24.0;0.4
2018.0;"Vasaris";25.0;0.1
2018.0;"Vasaris";26.0;22.2
2018.0;"Vasaris";27.0;13.4
2018.0;"Vasaris";28.0;15.8
2018.0;"Kovas";1.0;11.7
2018.0;"Kovas";2.0;16.6
2018.0;"Kovas";3.0;0.3
2018.0;"Kovas";4.0;0.2
2018.0;"Kovas";5.0;20.6
2018.0;"Kovas";6.0;12.2
2018.0;"Kovas";7.0;12.6
2018.0;"Kovas";8.0;9.7
2018.0;"Kovas";9.0;17.1
2018.0;"Kovas";10.0;0.3
2018.0;"Kovas";11.0;0.1
2018.0;"Kovas";12.0;18.8
2018.0;"Kovas";13.0;11.5
2018.0;"Kovas";14.0;11.4
2018.0;"Kovas";15.0;9.6
2018.0;"Kovas";16.0;16.1
2018.0;"Kovas";17.0;0.3
2018.0;"Kovas";18.0;0.1
2018.0;"Kovas";19.0;17.7
2018.0;"Kovas";20.0;10.9
2018.0;"Kovas";21.0;10.3
2018.0;"Kovas";22.0;8.8
2018.0;"Kovas";23.0;15.6
2018.0;"Kovas";24.0;0.3
2018.0;"Kovas";25.0;0.1
2018.0;"Kovas";26.0;16.3
2018.0;"Kovas";27.0;10.3
2018.0;"Kovas";28.0;9.7
2018.0;"Kovas";29.0;8.4
2018.0;"Kovas";30.0;16.7
2018.0;"Kovas";31.0;0.3
2018.0;"Balandis";1.0;0.1
2018.0;"Balandis";2.0;0.1
2018.0;"Balandis";3.0;15.2
2018.0;"Balandis";4.0;10.0
2018.0;"Balandis";5.0;8.1
2018.0;"Balandis";6.0;13.3
2018.0;"Balandis";7.0;0.3
2018.0;"Balandis";8.0;0.1
2018.0;"Balandis";9.0;13.5
2018.0;"Balandis";10.0;9.3
2018.0;"Balandis";11.0;8.4
2018.0;"Balandis";12.0;7.0
2018.0;"Balandis";13.0;13.7
2018.0;"Balandis";14.0;0.3
2018.0;"Balandis";15.0;0.1
2018.0;"Balandis";16.0;12.6
2018.0;"Balandis";17.0;9.0
2018.0;"Balandis";18.0;8.3
2018.0;"Balandis";19.0;7.2
2018.0;"Balandis";20.0;12.6
2018.0;"Balandis";21.0;0.2
2018.0;"Balandis";22.0;0.1
2018.0;"Balandis";23.0;12.6
2018.0;"Balandis";24.0;8.2
2018.0;"Balandis";25.0;7.8
2018.0;"Balandis";26.0;6.7
2018.0;"Balandis";27.0;12.4
2018.0;"Balandis";28.0;0.2
2018.0;"Balandis";29.0;0.1
2018.0;"Geguþë";1.0;0.3
2018.0;"Geguþë";2.0;21.7
2018.0;"Geguþë";3.0;7.4
2018.0;"Geguþë";4.0;11.3
2018.0;"Geguþë";5.0;0.2
2018.0;"Geguþë";6.0;0.1
2018.0;"Geguþë";7.0;12.2
2018.0;"Geguþë";8.0;7.1
2018.0;"Geguþë";9.0;7.6
2018.0;"Geguþë";10.0;6.6
2018.0;"Geguþë";11.0;11.7
2018.0;"Geguþë";12.0;0.2
2018.0;"Geguþë";13.0;0.1
2018.0;"Geguþë";14.0;12.5
2018.0;"Geguþë";15.0;7.2
2018.0;"Geguþë";16.0;7.4
2018.0;"Geguþë";17.0;6.3
2018.0;"Geguþë";18.0;12.0
2018.0;"Geguþë";19.0;0.2
2018.0;"Geguþë";20.0;0.1
2018.0;"Geguþë";21.0;11.7
2018.0;"Geguþë";22.0;7.2
2018.0;"Geguþë";23.0;7.4
2018.0;"Geguþë";24.0;6.1
2018.0;"Geguþë";25.0;11.2
2018.0;"Geguþë";26.0;0.2
2018.0;"Geguþë";27.0;0.1
2018.0;"Geguþë";28.0;11.4
2018.0;"Geguþë";29.0;7.0
2018.0;"Geguþë";30.0;6.8
2018.0;"Geguþë";31.0;7.9
2018.0;"Birþelis";1.0;10.6
2018.0;"Birþelis";2.0;0.2
2018.0;"Birþelis";3.0;0.1
2018.0;"Birþelis";4.0;11.3
2018.0;"Birþelis";5.0;7.0
2018.0;"Birþelis";6.0;6.9
2018.0;"Birþelis";7.0;6.4
2018.0;"Birþelis";8.0;11.0
2018.0;"Birþelis";9.0;0.0
2018.0;"Birþelis";10.0;0.1
2018.0;"Birþelis";11.0;11.6
2018.0;"Birþelis";12.0;7.0
2018.0;"Birþelis";13.0;6.8
2018.0;"Birþelis";14.0;6.1
2018.0;"Birþelis";15.0;11.5
2018.0;"Birþelis";16.0;0.2
2018.0;"Birþelis";17.0;0.1
2018.0;"Birþelis";18.0;11.0
2018.0;"Birþelis";19.0;6.8
2018.0;"Birþelis";20.0;6.8
2018.0;"Birþelis";21.0;5.9
2018.0;"Birþelis";22.0;10.8
2018.0;"Birþelis";23.0;0.2
2018.0;"Birþelis";24.0;0.1
2018.0;"Birþelis";25.0;10.3
2018.0;"Birþelis";26.0;6.7
2018.0;"Birþelis";27.0;6.4
2018.0;"Birþelis";28.0;5.7
2018.0;"Birþelis";29.0;11.2
2018.0;"Birþelis";30.0;0.2
2018.0;"Liepa";1.0;0.1
2018.0;"Liepa";2.0;10.0
2018.0;"Liepa";3.0;6.1
2018.0;"Liepa";4.0;6.1
2018.0;"Liepa";5.0;10.4
2018.0;"Liepa";6.0;0.2
2018.0;"Liepa";7.0;0.2
2018.0;"Liepa";8.0;0.1
2018.0;"Liepa";9.0;10.9
2018.0;"Liepa";10.0;6.5
2018.0;"Liepa";11.0;5.8
2018.0;"Liepa";12.0;6.1
2018.0;"Liepa";13.0;9.2
2018.0;"Liepa";14.0;0.2
2018.0;"Liepa";15.0;0.1
2018.0;"Liepa";16.0;9.4
2018.0;"Liepa";17.0;6.2
2018.0;"Liepa";18.0;6.1
2018.0;"Liepa";19.0;5.6
2018.0;"Liepa";20.0;9.4
2018.0;"Liepa";21.0;0.2
2018.0;"Liepa";22.0;0.1
2018.0;"Liepa";23.0;9.6
2018.0;"Liepa";24.0;6.2
2018.0;"Liepa";25.0;5.9
2018.0;"Liepa";26.0;5.3
2018.0;"Liepa";27.0;9.3
2018.0;"Liepa";28.0;0.2
2018.0;"Liepa";29.0;0.1
2018.0;"Liepa";30.0;9.4
2018.0;"Liepa";31.0;7.9
2018.0;"Rugpjûtis";1.0;6.0
2018.0;"Rugpjûtis";2.0;5.2
2018.0;"Rugpjûtis";3.0;9.4
2018.0;"Rugpjûtis";4.0;0.2
2018.0;"Rugpjûtis";5.0;0.1
2018.0;"Rugpjûtis";6.0;9.7
2018.0;"Rugpjûtis";7.0;6.2
2018.0;"Rugpjûtis";8.0;6.0
2018.0;"Rugpjûtis";9.0;5.3
2018.0;"Rugpjûtis";10.0;10.1
2018.0;"Rugpjûtis";11.0;0.2
2018.0;"Rugpjûtis";12.0;0.1
2018.0;"Rugpjûtis";13.0;9.2
2018.0;"Rugpjûtis";14.0;7.9
2018.0;"Rugpjûtis";15.0;0.1
2018.0;"Rugpjûtis";16.0;6.4
2018.0;"Rugpjûtis";17.0;9.8
2018.0;"Rugpjûtis";18.0;0.2
2018.0;"Rugpjûtis";19.0;0.2
2018.0;"Rugpjûtis";20.0;10.2
2018.0;"Rugpjûtis";21.0;6.4
2018.0;"Rugpjûtis";22.0;5.3
2018.0;"Rugpjûtis";23.0;5.3
2018.0;"Rugpjûtis";24.0;9.9
2018.0;"Rugpjûtis";25.0;0.2
2018.0;"Rugpjûtis";26.0;0.1
2018.0;"Rugpjûtis";27.0;9.5
2018.0;"Rugpjûtis";28.0;6.6
2018.0;"Rugpjûtis";29.0;5.7
2018.0;"Rugpjûtis";30.0;5.4
2018.0;"Rugpjûtis";31.0;10.9
2018.0;"Rugsëjis";1.0;0.1
2018.0;"Rugsëjis";2.0;0.1
2018.0;"Rugsëjis";3.0;9.8
2018.0;"Rugsëjis";4.0;6.9
2018.0;"Rugsëjis";5.0;6.2
2018.0;"Rugsëjis";6.0;5.5
2018.0;"Rugsëjis";7.0;10.5
2018.0;"Rugsëjis";8.0;0.2
2018.0;"Rugsëjis";9.0;0.1
2018.0;"Rugsëjis";10.0;11.7
2018.0;"Rugsëjis";11.0;7.4
2018.0;"Rugsëjis";12.0;7.0
2018.0;"Rugsëjis";13.0;6.1
2018.0;"Rugsëjis";14.0;11.8
2018.0;"Rugsëjis";15.0;0.2
2018.0;"Rugsëjis";16.0;0.2
2018.0;"Rugsëjis";17.0;13.0
2018.0;"Rugsëjis";18.0;8.5
2018.0;"Rugsëjis";19.0;7.8
2018.0;"Rugsëjis";20.0;6.8
2018.0;"Rugsëjis";21.0;12.4
2018.0;"Rugsëjis";22.0;0.2
2018.0;"Rugsëjis";23.0;0.2
2018.0;"Rugsëjis";24.0;12.9
2018.0;"Rugsëjis";25.0;8.3
2018.0;"Rugsëjis";26.0;8.0
2018.0;"Rugsëjis";27.0;6.6
2018.0;"Rugsëjis";28.0;11.9
2018.0;"Rugsëjis";29.0;0.1
2018.0;"Rugsëjis";30.0;0.1
2018.0;"Spalis";1.0;14.6
2018.0;"Spalis";2.0;8.7
2018.0;"Spalis";3.0;8.1
2018.0;"Spalis";4.0;6.7
2018.0;"Spalis";5.0;12.8
2018.0;"Spalis";6.0;0.2
2018.0;"Spalis";7.0;0.1
2018.0;"Spalis";8.0;13.5
2018.0;"Spalis";9.0;8.5
2018.0;"Spalis";10.0;8.4
2018.0;"Spalis";11.0;39.6
2018.0;"Spalis";12.0;12.8
2018.0;"Spalis";13.0;0.2
2018.0;"Spalis";14.0;0.1
2018.0;"Spalis";15.0;13.6
2018.0;"Spalis";16.0;8.7
2018.0;"Spalis";17.0;8.2
2018.0;"Spalis";18.0;7.2
2018.0;"Spalis";19.0;12.7
2018.0;"Spalis";20.0;0.2
2018.0;"Spalis";21.0;0.1
2018.0;"Spalis";22.0;13.8
2018.0;"Spalis";23.0;8.7
2018.0;"Spalis";24.0;8.3
2018.0;"Spalis";25.0;7.1
2018.0;"Spalis";26.0;13.2
2018.0;"Spalis";27.0;0.2
2018.0;"Spalis";28.0;0.1
2018.0;"Spalis";29.0;12.4
2018.0;"Spalis";30.0;7.7
2018.0;"Spalis";31.0;10.5
2018.0;"Lapkritis";1.0;0.1
2018.0;"Lapkritis";2.0;10.5
2018.0;"Lapkritis";3.0;0.2
2018.0;"Lapkritis";4.0;0.1
2018.0;"Lapkritis";5.0;13.9
2018.0;"Lapkritis";6.0;8.1
2018.0;"Lapkritis";7.0;7.8
2018.0;"Lapkritis";8.0;6.2
2018.0;"Lapkritis";9.0;12.3
2018.0;"Lapkritis";10.0;0.2
2018.0;"Lapkritis";11.0;0.1
2018.0;"Lapkritis";12.0;13.2
2018.0;"Lapkritis";13.0;8.4
2018.0;"Lapkritis";14.0;8.4
2018.0;"Lapkritis";15.0;6.4
2018.0;"Lapkritis";16.0;12.8
2018.0;"Lapkritis";17.0;0.2
2018.0;"Lapkritis";18.0;0.1
2018.0;"Lapkritis";19.0;13.9
2018.0;"Lapkritis";20.0;8.9
2018.0;"Lapkritis";21.0;17.4
2018.0;"Lapkritis";22.0;6.9
2018.0;"Lapkritis";23.0;13.2
2018.0;"Lapkritis";24.0;0.3
2018.0;"Lapkritis";25.0;0.1
2018.0;"Lapkritis";26.0;14.3
2018.0;"Lapkritis";27.0;9.2
2018.0;"Lapkritis";28.0;8.9
2018.0;"Lapkritis";29.0;7.1
2018.0;"Lapkritis";30.0;14.9
2018.0;"Gruodis";1.0;0.2
2018.0;"Gruodis";2.0;0.1
2018.0;"Gruodis";3.0;14.8
2018.0;"Gruodis";4.0;18.6
2018.0;"Gruodis";5.0;8.9
2018.0;"Gruodis";6.0;7.4
2018.0;"Gruodis";7.0;13.8
2018.0;"Gruodis";8.0;0.3
2018.0;"Gruodis";9.0;0.3
2018.0;"Gruodis";10.0;15.1
2018.0;"Gruodis";11.0;9.2
2018.0;"Gruodis";12.0;8.9
2018.0;"Gruodis";13.0;14.6
2018.0;"Gruodis";14.0;14.1
2018.0;"Gruodis";15.0;0.2
2018.0;"Gruodis";16.0;0.1
2018.0;"Gruodis";17.0;14.1
2018.0;"Gruodis";18.0;9.0
2018.0;"Gruodis";19.0;34.2
2018.0;"Gruodis";20.0;7.2
2018.0;"Gruodis";21.0;16.1
2018.0;"Gruodis";22.0;0.3
2018.0;"Gruodis";23.0;0.2
2018.0;"Gruodis";24.0;0.2
2018.0;"Gruodis";25.0;0.1
2018.0;"Gruodis";26.0;0.1
2018.0;"Gruodis";27.0;11.8
2018.0;"Gruodis";28.0;11.5
2018.0;"Gruodis";29.0;0.2
2018.0;"Gruodis";30.0;0.1
2018.0;"Gruodis";31.0;8.8
2018.0;"Uþ visus metus";"Sausis";329.8
2018.0;"Uþ visus metus";"Vasaris";342.6
2018.0;"Uþ visus metus";"Kovas";296.2
2018.0;"Uþ visus metus";"Balandis";198.8
2018.0;"Uþ visus metus";"Geguþë";210.9
2018.0;"Uþ visus metus";"Birþelis";180.5
2018.0;"Uþ visus metus";"Liepa";164.1
2018.0;"Uþ visus metus";"Rugpjûtis";169.4
2018.0;"Uþ visus metus";"Rugsëjis";182.3
2018.0;"Uþ visus metus";"Spalis";268.5
2018.0;"Uþ visus metus";"Lapkritis";225.7
2018.0;"Uþ visus metus";"Gruodis";242.2
2019.0;"Sausis";1.0;0.1
2019.0;"Sausis";2.0;14.1
2019.0;"Sausis";3.0;10.1
2019.0;"Sausis";4.0;13.6
2019.0;"Sausis";5.0;0.4
2019.0;"Sausis";6.0;0.1
2019.0;"Sausis";7.0;16.8
2019.0;"Sausis";8.0;10.7
2019.0;"Sausis";9.0;10.3
2019.0;"Sausis";10.0;9.3
2019.0;"Sausis";11.0;16.7
2019.0;"Sausis";12.0;0.3
2019.0;"Sausis";13.0;0.1
2019.0;"Sausis";14.0;18.5
2019.0;"Sausis";15.0;12.3
2019.0;"Sausis";16.0;11.6
2019.0;"Sausis";17.0;9.8
2019.0;"Sausis";18.0;18.4
2019.0;"Sausis";19.0;0.3
2019.0;"Sausis";20.0;0.2
2019.0;"Sausis";21.0;21.3
2019.0;"Sausis";22.0;13.2
2019.0;"Sausis";23.0;12.4
2019.0;"Sausis";24.0;10.4
2019.0;"Sausis";25.0;16.1
2019.0;"Sausis";26.0;0.8
2019.0;"Sausis";27.0;0.2
2019.0;"Sausis";28.0;25.2
2019.0;"Sausis";29.0;13.0
2019.0;"Sausis";30.0;14.4
2019.0;"Sausis";31.0;14.2
2019.0;"Vasaris";1.0;19.8
2019.0;"Vasaris";2.0;0.4
2019.0;"Vasaris";3.0;0.2
2019.0;"Vasaris";4.0;23.0
2019.0;"Vasaris";5.0;13.9
2019.0;"Vasaris";6.0;13.5
2019.0;"Vasaris";7.0;10.9
2019.0;"Vasaris";8.0;19.9
2019.0;"Vasaris";9.0;0.3
2019.0;"Vasaris";10.0;0.2
2019.0;"Vasaris";11.0;20.3
2019.0;"Vasaris";12.0;12.6
2019.0;"Vasaris";13.0;11.8
2019.0;"Vasaris";14.0;9.2
2019.0;"Vasaris";15.0;17.5
2019.0;"Vasaris";16.0;0.3
2019.0;"Vasaris";17.0;0.1
2019.0;"Vasaris";18.0;16.7
2019.0;"Vasaris";19.0;10.0
2019.0;"Vasaris";20.0;9.8
2019.0;"Vasaris";21.0;7.7
2019.0;"Vasaris";22.0;14.7
2019.0;"Vasaris";23.0;0.3
2019.0;"Vasaris";24.0;0.1
2019.0;"Vasaris";25.0;14.9
2019.0;"Vasaris";26.0;9.1
2019.0;"Vasaris";27.0;8.6
2019.0;"Vasaris";28.0;9.8
2019.0;"Kovas";1.0;13.5
2019.0;"Kovas";2.0;0.3
2019.0;"Kovas";3.0;0.1
2019.0;"Kovas";4.0;14.0
2019.0;"Kovas";5.0;8.9
2019.0;"Kovas";6.0;8.3
2019.0;"Kovas";7.0;6.5
2019.0;"Kovas";8.0;13.8
2019.0;"Kovas";9.0;0.3
2019.0;"Kovas";10.0;0.1
2019.0;"Kovas";11.0;0.2
2019.0;"Kovas";12.0;14.8
2019.0;"Kovas";13.0;9.1
2019.0;"Kovas";14.0;7.4
2019.0;"Kovas";15.0;12.8
